"date","pressure_average(hPa)","pressure_sea_level(hPa)","precipitation_sum(mm)","precipitation_max_1hour(mm)","precipitation_max_10minutes(mm)","temperature_average(℃)","temperature_max(℃)","temperature_min(℃)","humidity_average(%)","humidity_min(%)","wind_average_speed(m/s)","wind_max_speed(m/s)","wind_max_speed_direction(m/s)","wind_max_instantaneous_speed(m/s)","wind_max_instantaneous_direction(m/s)","sunshine_duration_(h)","snow_fall(cm)","snow_depth(cm)","weatherdaytime (06:00-18:00)","weathernighttime (18:00-06:00)","block_no","Source_Sheet"
2022-07-15,1003.6,1004.5,0.5,0.5,0.5,30.3,34.5,27,74,58,2.5,5.3,"南",9.4,"西南西",7,NA,NA,"曇時々晴一時雨","曇後一時雨","47909","47909_2022_7"
2022-07-16,1001.7,1002.6,20,13.5,4,29.6,32.5,26.9,79,64,2.4,5.1,"南南西",8.3,"南南西",1.8,NA,NA,"曇時々雨","大雨一時曇、雷を伴う","47909","47909_2022_7"
2022-07-17,1004.2,1005.1,102,38,13,28.2,31.8,24.8,86,74,2.4,5.1,"南",10.4,"西北西",0.9,NA,NA,"雨時々曇、雷を伴う","曇一時晴後雨","47909","47909_2022_7"
2022-07-18,1006.5,1007.4,4,2.5,2,29.4,32.9,26.3,80,65,3,5.4,"南",10.5,"南",2,NA,NA,"曇時々雨、雷を伴う","曇時々雨","47909","47909_2022_7"
2022-07-19,1008.8,1009.7,0,0,0,30.7,34.1,28.7,70,56,3.6,6.2,"南",11.1,"南南西",8.3,NA,NA,"晴時々曇","曇後一時晴一時雨","47909","47909_2022_7"
2022-07-20,1010.5,1011.4,0,0,0,30.8,34.7,28.3,72,59,2.6,5,"南",11.6,"南西",8,NA,NA,"晴時々雨一時曇","晴一時曇","47909","47909_2022_7"
2022-07-21,1009.6,1010.5,0,0,0,30.7,34.8,27.1,73,54,2.3,4.4,"西南西",9.7,"西",9.2,NA,NA,"晴後一時雨一時曇","晴後曇一時雨","47909","47909_2022_7"
2022-07-22,1007.6,1008.5,0.5,0.5,0.5,29.9,32.8,27.5,81,69,2.3,5.3,"西",11.2,"西",5,NA,NA,"晴後曇一時雨","曇一時雨後晴","47909","47909_2022_7"
2022-07-23,1006.8,1007.7,0,0,0,28.8,32.1,26.4,75,57,1.8,3.6,"北",6.1,"北",8.1,NA,NA,"晴","晴時々曇","47909","47909_2022_7"
2022-07-24,1006.4,1007.3,0,0,0,29.2,33.7,26,79,64,1.8,4.1,"北北東",6.8,"北",6.2,NA,NA,"晴後曇一時雨","晴一時曇","47909","47909_2022_7"
2022-07-25,1008.2,1009.1,0,0,0,29.7,33.4,27,79,65,2.1,3.6,"北北東",6,"北北東",8.8,NA,NA,"晴後一時雨一時曇","晴一時雨","47909","47909_2022_7"
2022-07-26,1008.1,1009,0,0,0,29.1,32.8,26.6,78,58,1.7,3.3,"東南東",5.6,"南東",6.3,NA,NA,"晴","晴","47909","47909_2022_7"
2022-07-27,1007,1007.9,12.5,11,6,27.5,32.5,25.4,85,66,1.4,5.6,"東北東",10.5,"東",4.5,NA,NA,"晴後雨時々曇、雷を伴う","曇後時々雨、雷を伴う","47909","47909_2022_7"
2022-07-28,1006.1,1007,35,14,5.5,28.4,33,25.8,85,64,2.5,6.6,"南東",12.1,"南東",4.8,NA,NA,"曇時々雨一時晴、雷を伴う","雨時々曇一時晴","47909","47909_2022_7"
2022-07-29,1004.2,1005.1,35.5,24.5,15.5,27.3,30.4,25.4,91,76,1.2,5.5,"東南東",8.4,"東",2.3,NA,NA,"雨時々曇一時晴","大雨一時曇後時々晴","47909","47909_2022_7"
2022-07-30,1003,1003.9,54.5,14.5,6.5,27.4,30,25.5,90,81,3.2,8.1,"南",17.3,"南南東",0.1,NA,NA,"雨時々曇","大雨後時々曇","47909","47909_2022_7"
2022-07-31,1003.7,1004.6,15.5,4.5,4.5,28.6,31.1,26.8,82,72,5.9,9.1,"南南東",24,"南",0.4,NA,NA,"雨時々曇","曇時々雨一時晴","47909","47909_2022_7"
2022-07-01,1007.7,1011.1,28.5,24.5,10.5,27.1,29.4,23.9,88,79,6.2,9.1,"東",13.4,"東南東",1.3,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-02,1003,1006.4,2.5,1,1,26.8,29.3,25.8,88,76,8.2,17.9,"北東",22.6,"北東",2.5,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-03,1000.2,1003.6,6.5,2,0.5,25.8,27.1,24.3,93,83,10.9,16.3,"南",21.6,"南",0.8,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-04,1002.8,1006.1,0,0,0,27,29.7,25.7,93,80,6.9,9.9,"南",14.4,"南南東",7.7,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-05,1006.1,1009.5,0,0,0,27.4,29.8,26,92,83,5.3,6.6,"南",8.7,"南",12.7,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-06,1007.9,1011.3,0,0,0,27.4,30.2,26.1,92,82,5,7.7,"南南西",9.3,"南南西",10.4,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-07,1008.5,1011.9,0,0,0,27.4,29.9,26.3,95,88,3.8,5.3,"南南西",7.2,"南南西",6.7,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-08,1005.8,1009.1,0,0,0,28.1,31.9,25.9,91,74,3.5,5.6,"南南西",7.7,"西",9,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-09,1002.4,1005.7,0,0,0,28.8,31.4,26.9,89,79,4,6.2,"西",9.3,"西",3,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-10,1003.4,1006.7,0,0,0,29.3,32.1,27.4,88,78,4,7,"西",10.3,"西",11,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-11,1005.5,1008.8,0,0,0,29.2,32.2,27.2,87,73,3,5.4,"西",7.7,"西北西",10.8,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-12,1006.1,1009.4,0,0,0,28.9,32.1,26.7,88,70,2.7,5.7,"西北西",7.7,"西北西",11.1,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-13,1005.1,1008.5,0,0,0,28.9,31.8,26.8,85,57,2.8,4.9,"南",6.7,"西北西",12,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-14,1003.7,1007,0,0,0,28.9,31.6,27,87,75,3.7,5.8,"南南西",7.2,"南南西",9.6,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-15,1002,1005.3,0,0,0,29.4,32.3,27.6,87,73,5,7.9,"南南西",9.8,"南南西",6.7,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-16,1000.3,1003.6,0,0,0,29.1,31.6,27.9,89,78,5.4,8.4,"南南西",10.8,"南南西",3.2,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-17,1002.4,1005.7,0,0,0,29.5,32.1,27.6,88,78,5.6,8.4,"南南西",10.8,"南南西",2.9,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-18,1004.5,1007.8,10.5,8.5,6.5,28.8,31.6,25.6,90,81,7.9,10.7,"南南西",15.4,"南南西",3.8,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-19,1007.2,1010.5,0,0,0,29.2,32,27.8,89,79,6.6,9.3,"南南西",12.3,"南南西",10.2,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-20,1008.8,1012.2,0,0,0,29.9,33.4,28,85,65,5.2,7.2,"南南西",9.3,"西",11.4,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-21,1008.2,1011.5,0,0,0,30,33.7,27.9,85,63,5.2,7.9,"南南西",10.8,"南南西",10.1,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-22,1006.1,1009.4,0,0,0,30,32.4,28.5,86,77,4.3,6.5,"西",9.8,"西南西",10,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-23,1004.6,1007.9,0,0,0,29.4,32,27.6,83,73,2.1,4.1,"北",5.1,"北",10.8,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-24,1004.1,1007.4,0,0,0,29.9,33.2,27.6,85,73,2.6,4.6,"西北西",6.7,"北西",12.2,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-25,1005.9,1009.2,0,0,0,29.7,32.9,27.5,83,69,2.4,4.7,"東",8.2,"東北東",9.3,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-26,1005.7,1009,0,0,0,29.4,32.1,27.2,80,70,2.2,3.6,"東南東",5.7,"東南東",7.2,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-27,1004.4,1007.7,0,0,0,29.4,32.3,27.2,77,66,3.1,6.5,"東北東",8.7,"東北東",9.1,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-28,1002.8,1006.1,17.5,14.5,6.5,28.8,31.5,26.3,83,73,4.7,7.3,"東",10.3,"東南東",5.4,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-29,1001.6,1004.9,0.5,1.5,0.5,28.9,31.9,27.3,85,73,3.8,6.7,"北東",8.7,"東北東",5.4,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-30,999.6,1002.9,3.5,1.5,1,28.6,31.6,26.8,88,76,4.9,10,"南南東",13.9,"南",2.9,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-31,999.5,1002.8,23.5,12,6,27.9,29.9,26.1,88,78,11.1,16.1,"南",22.6,"南",3.3,NA,NA,NA,NA,"47942","47942_2022_7"
2022-07-01,1009.3,1010.1,78,41,13.5,26.8,29.6,23.1,88,74,3.8,10.4,"東南東",16.7,"南東",3,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-02,1002.8,1003.6,14.5,7.5,3,26.5,29.4,25.1,93,77,5.2,12.4,"北",21.2,"北",0.9,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-03,1001.9,1002.7,54,11,8.5,26.1,27.6,24.5,96,89,7.9,12.7,"南",16.8,"南南西",0.5,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-04,1005.3,1006.1,0,0,0,28.6,32.6,26.5,88,73,3.5,6.4,"南南西",8.9,"西",10.7,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-05,1008.3,1009.1,1,1,1,28.5,31.1,26.9,88,69,3.4,7.1,"南",9.1,"南",10.4,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-06,1010.3,1011.1,88,61.5,17.5,27.7,30.8,25.8,92,77,2.6,6.3,"南西",12.3,"西南西",6.6,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-07,1010.9,1011.7,6,5.5,2,28.2,31,26.6,92,73,2.1,4.3,"西北西",6.3,"南",7.6,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-08,1008.4,1009.2,0,0,0,29,31.7,27,90,78,2,3.8,"西南西",5.9,"西",11.3,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-09,1005.5,1006.3,0,0,0,29.6,32.4,28,90,77,3,4.6,"西南西",8,"西",7.1,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-10,1006.5,1007.3,0,0,0,30,33.1,28.3,88,75,2.5,3.7,"西",7.3,"西",11,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-11,1008.2,1009,0,0,0,29.9,32.7,27.9,86,76,2.1,4.1,"西",6.9,"西",11,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-12,1008.6,1009.4,0,0,0,29.8,33.4,27.6,82,59,1.9,4.3,"西",7.1,"西北西",12.2,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-13,1007.6,1008.4,0,0,0,29.7,33.4,27.3,84,64,1.8,4.1,"西",6.1,"西",12.1,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-14,1006.2,1007,0,0,0,30.1,32.8,27.8,84,71,2.8,4.4,"南西",7,"西南西",10.9,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-15,1004.8,1005.6,0,0,0,30.1,32.5,28.8,86,76,4.5,7.3,"南西",11.3,"西南西",9.8,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-16,1003.2,1004,1,1,1,30.1,32.9,27.7,87,76,3.7,6.1,"南西",10.4,"西南西",7.6,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-17,1005.2,1006,5.5,4,2.5,29.8,33,27.3,88,66,4,6.6,"南",10.4,"南",5.6,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-18,1007,1007.8,0,4,0,29.5,31.8,27.4,88,76,6.9,11.2,"南",15.2,"南",4.3,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-19,1009.7,1010.5,1,1,1,29.7,31.8,28.5,88,77,5.5,9.1,"南",13.4,"南南西",6.1,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-20,1011.6,1012.4,0,0,0,30.2,33.6,28.5,86,74,4.1,5.7,"南",9.8,"西",12,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-21,1011.1,1011.9,0,0,0,30.2,33.4,28.8,87,76,4,5.7,"南西",8.3,"西南西",11,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-22,1009.2,1010,0,0,0,30.9,33.9,29.2,83,71,3.5,6,"西",9.5,"西北西",11.3,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-23,1007.1,1007.9,0,0,0,31,34.4,29.3,83,65,3.3,6.7,"西",11.2,"西",7,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-24,1006.6,1007.4,0,0,0,30.9,34,29,83,70,2.4,4.1,"西",7.8,"西",10.6,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-25,1008.2,1009,0,0,0,30.2,33.8,27.7,81,62,2.1,5.9,"北北東",8.5,"北",6.1,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-26,1007.8,1008.6,0,0,0,29.5,33.2,27.3,82,66,2.2,5.4,"北東",8.2,"北東",4.4,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-27,1006.5,1007.3,0,0,0,29.5,33.3,26.2,80,63,2.8,5.6,"北北東",8.5,"北北東",11.2,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-28,1004.8,1005.6,0,0,0,29.3,33.2,27.5,82,64,3,6.4,"東南東",10.1,"東",6.1,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-29,1003.5,1004.3,2.5,2.5,2.5,29.3,32.8,27.1,83,66,2.3,5.5,"南東",8,"南東",5.1,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-30,1001.3,1002.1,2,1,1,29.1,32.5,27.3,87,69,2.9,6.4,"南東",10,"南東",4.8,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-31,1001.1,1001.9,52,26,9.5,27.2,29.6,26.1,95,86,4.9,12.2,"南南西",16.1,"南南西",0,NA,NA,NA,NA,"47940","47940_2022_7"
2022-07-01,1009.1,1009.8,11,10.5,9.5,27.8,30.2,25,84,72,4.4,7.5,"東南東",13.9,"東南東",3.8,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-02,1005.1,1005.8,13.5,10.5,6,27.9,30.1,25.7,84,72,4.2,7.6,"北",13.3,"西北西",6.2,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-03,1001.8,1002.5,5.5,3.5,3,28,31.3,25.2,86,71,6,11.1,"西",18.7,"西",7.5,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-04,1005.3,1006,0.5,0.5,0.5,29.4,32.4,26.7,81,68,3.4,5.7,"南西",12.4,"南西",10.9,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-05,1008,1008.7,7,7,6,29.6,32.6,27.2,82,69,3.5,5.5,"南",10,"南",10.3,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-06,1009.9,1010.6,2,7,1.5,29.3,32.4,26.7,83,69,4.1,6.5,"南西",14.5,"南南西",11.6,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-07,1010.7,1011.4,0,1.5,1.5,29.3,31.9,27.1,84,72,2.9,5.1,"南南東",7.7,"南南西",8.8,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-08,1008.4,1009.1,0,0,0,29.8,32.8,27.8,82,71,2.7,4.8,"南南西",8.8,"南南西",9.4,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-09,1005.7,1006.4,0,0,0,30.6,33.4,28.6,79,66,5.1,8.1,"西",11.7,"西南西",11.1,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-10,1006.7,1007.4,0,0,0,30.6,33.6,28.3,78,65,4.1,6.9,"西南西",11.2,"西南西",12.8,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-11,1008.2,1008.9,0,0,0,30.2,33.5,26.8,79,62,2.5,5,"西",7.9,"西",11.9,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-12,1008.6,1009.3,0,0,0,29.7,33.3,26.7,77,58,1.9,3.9,"南南西",7.6,"南南西",11.7,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-13,1007.5,1008.2,0,0,0,30.2,34,26.5,76,52,2.1,4.2,"南南西",7.3,"南",11.5,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-14,1006.1,1006.8,0,0,0,30.7,34.2,27.8,79,65,3.5,5.1,"西南西",9.2,"西南西",10.3,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-15,1004.8,1005.5,0,0,0,30.6,33.8,29.2,81,69,3.8,6.2,"南西",11,"南西",8.8,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-16,1003.3,1004,0,0,0,31,34.2,29.1,79,59,3.8,6.1,"西",9.5,"南西",8.2,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-17,1005,1005.7,0,0,0,30.5,33.1,29.1,84,72,3.7,5.9,"南",9.7,"南",3.8,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-18,1006.5,1007.2,7.5,7,5,29.9,32.3,27.2,85,75,6.3,8.7,"南南西",15.8,"南南西",3.8,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-19,1009.5,1010.2,0.5,0.5,0.5,30.5,33.1,29.1,81,72,5.6,7.6,"南南西",12.4,"南南西",9.6,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-20,1011.5,1012.2,0,0,0,30.7,34,29.3,80,70,4.5,6.5,"南南西",10.7,"南西",10.4,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-21,1011.3,1012,0,0,0,31.1,33.9,29.1,79,68,4.2,6.9,"西南西",11.2,"西南西",11.7,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-22,1009.6,1010.3,0,0,0,30.9,34.1,29.2,78,66,4.3,6.6,"西",10.1,"西北西",11.4,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-23,1007.6,1008.3,0,0,0,30.5,33.5,28.5,81,67,3.9,6.5,"西南西",9.6,"西",8.6,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-24,1006.9,1007.6,0,0,0,30.8,34.9,28,79,61,2.2,4.8,"西南西",8,"南西",11.5,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-25,1008.5,1009.2,0,0,0,30.2,34.7,26.5,80,60,2.2,5,"北",7.7,"北",9.4,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-26,1008,1008.7,16,16,10,29.9,34.2,26.3,81,64,2.1,6.7,"東北東",11,"東",10.6,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-27,1006.8,1007.5,0,0,0,29.9,33,26,77,65,2.6,4.3,"北東",7.2,"北北東",12.2,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-28,1004.9,1005.6,5,4.5,4.5,29.2,31.6,26.6,81,69,3,6,"東南東",10.5,"北",5.4,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-29,1003.7,1004.4,0,0,0,30,33.6,27.6,79,68,3.2,5.4,"東南東",8.2,"東南東",11.5,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-30,1001.3,1002,0,0,0,29.7,33.3,26.8,83,68,2.2,6.1,"南東",8.8,"南東",9,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-31,1001.3,1002,120.5,55.5,16,27.6,30.7,26,93,80,2.7,8.3,"南",13.8,"南南西",1.7,NA,NA,NA,NA,"47929","47929_2022_7"
2022-07-01,1004.1,1009.8,7,3.5,1.5,27.1,28.9,24.6,88,78,5.9,9.4,"東",13.4,"東",2.3,0,0,"曇時々雨","曇時々晴一時雨","47936","47936_2022_7"
2022-07-02,998.7,1004.3,26.5,20,8.5,26.8,29.5,25,89,73,6.1,10.2,"北北西",16.7,"北",0.8,0,0,"雨時々曇","雨時々曇","47936","47936_2022_7"
2022-07-03,997.7,1003.4,33.5,12,7.5,26.5,29.5,24.6,92,77,7.6,14,"南西",22.5,"西南西",2.2,0,0,"曇時々雨一時晴","晴一時雨","47936","47936_2022_7"
2022-07-04,1000.7,1006.4,0,0,0,28.9,31.7,26.3,85,69,4.6,6.8,"南南西",9.4,"南南西",11.1,0,0,"晴","晴時々曇","47936","47936_2022_7"
2022-07-05,1003.4,1009.1,0.5,0.5,0.5,28.7,31.4,27.1,86,73,4.7,8.1,"南南東",10.6,"南",7.7,0,0,"晴後一時雨","晴時々曇一時雨","47936","47936_2022_7"
2022-07-06,1005.3,1011,2,1,1,28.7,31.9,26.4,86,71,4.4,8.6,"南南西",12.1,"南南西",7.7,0,0,"晴後一時雨","晴","47936","47936_2022_7"
2022-07-07,1006,1011.6,0,0,0,29.2,32.3,27.2,83,66,3.4,5.7,"西南西",7.5,"南南西",9.3,0,0,"薄曇一時晴","晴一時曇","47936","47936_2022_7"
2022-07-08,1003.7,1009.3,0,0,0,29.3,31.8,27.7,84,73,3.9,6.5,"西南西",8.6,"南西",9.6,0,0,"薄曇時々晴一時雨","晴一時薄曇","47936","47936_2022_7"
2022-07-09,1000.9,1006.5,1,1,1,29.8,32.2,28.1,85,71,5.5,9.2,"西南西",12.5,"西南西",9.3,0,0,"薄曇一時雨","晴一時薄曇","47936","47936_2022_7"
2022-07-10,1001.9,1007.5,0,0,0,30.1,32.8,28.5,83,69,4.2,6.5,"西北西",9.3,"西北西",12.3,0,0,"晴","晴","47936","47936_2022_7"
2022-07-11,1003.5,1009.1,0,0,0,30,32.5,28.2,81,70,3.7,5.9,"南西",8.2,"南西",10.7,0,0,"晴","晴","47936","47936_2022_7"
2022-07-12,1003.8,1009.4,0,0,0,30,32.8,27.9,75,57,2.7,4.7,"西",6.8,"南西",11.6,0,0,"薄曇時々晴","晴","47936","47936_2022_7"
2022-07-13,1002.8,1008.4,0,0,0,30.3,33.5,27.9,75,50,3.2,4.7,"南西",6.9,"西南西",12.3,0,0,"晴","晴後時々薄曇","47936","47936_2022_7"
2022-07-14,1001.5,1007.1,0,0,0,30.2,32.8,28.3,82,70,4.4,8.1,"西南西",10.7,"西南西",9.2,0,0,"晴時々薄曇","晴時々薄曇","47936","47936_2022_7"
2022-07-15,1000.2,1005.8,0,0,0,30.1,32.7,28.5,84,74,5.6,9.2,"南西",13.8,"南西",10.3,0,0,"薄曇","薄曇時々雨","47936","47936_2022_7"
2022-07-16,998.7,1004.3,8.5,5.5,4.5,29.5,31.9,27.2,86,75,5.2,9.6,"南南西",13.5,"南西",5.5,0,0,"曇一時雨","曇","47936","47936_2022_7"
2022-07-17,1000.5,1006.1,0.5,0.5,0.5,29.8,32.1,27.9,87,76,5.8,9.8,"南南西",13.5,"南",6.3,0,0,"曇","曇一時雨","47936","47936_2022_7"
2022-07-18,1002.3,1007.9,2.5,1,1,29.8,32.4,27.8,85,75,7.4,11.1,"南",14.8,"南",7.3,0,0,"晴時々曇一時雨","晴時々薄曇","47936","47936_2022_7"
2022-07-19,1005.1,1010.7,1.5,1.5,1.5,30,32.7,28.6,86,76,6.3,10.3,"南",14.3,"南",9.5,0,0,"薄曇時々晴一時雨","晴","47936","47936_2022_7"
2022-07-20,1007,1012.6,0,0,0,30.2,33,28.8,84,72,5.8,8.6,"南西",11.5,"南南西",10.2,0,0,"晴","晴後一時曇","47936","47936_2022_7"
2022-07-21,1006.5,1012.1,0,0,0,30.3,32.7,28.7,85,74,5.3,8.2,"西南西",10.7,"南南西",11.9,0,0,"晴","晴","47936","47936_2022_7"
2022-07-22,1004.7,1010.3,0,0,0,30.4,33.2,28.6,83,70,4.7,6.2,"西南西",9,"西南西",8.6,0,0,"晴","晴","47936","47936_2022_7"
2022-07-23,1002.6,1008.2,0,0,0,30.4,33.6,28.8,84,70,4.3,6.6,"西北西",9.3,"西北西",6.9,0,0,"晴一時雨","薄曇一時晴","47936","47936_2022_7"
2022-07-24,1002,1007.6,0,0,0,30.6,33.4,28.7,82,71,3.2,5.5,"北北西",7.7,"北北西",10.8,0,0,"晴一時薄曇","晴","47936","47936_2022_7"
2022-07-25,1003.5,1009.1,1,1,1,30.2,33.3,28.5,82,62,3.2,6.5,"北北西",9.1,"北",7.8,0,0,"晴時々曇一時雨","晴時々曇一時雨、雷を伴う","47936","47936_2022_7"
2022-07-26,1003,1008.6,61,28,9.5,28.6,31.2,26.3,86,76,2.3,5.5,"南南東",8.8,"東南東",2.8,0,0,"大雨時々晴一時曇、雷を伴う","晴時々曇","47936","47936_2022_7"
2022-07-27,1001.6,1007.3,0,0,0,29.3,33.1,25.8,78,62,3.4,6.2,"東北東",8.9,"東南東",6.7,0,0,"晴","晴","47936","47936_2022_7"
2022-07-28,999.8,1005.4,1,1,1,29.3,32.2,28,81,68,4.5,8.2,"東南東",11.2,"東南東",5.9,0,0,"曇時々晴一時雨","晴時々曇一時雨","47936","47936_2022_7"
2022-07-29,998.6,1004.2,0,0,0,29.8,32.9,28.2,80,66,4.3,6.9,"東",9.2,"東南東",7.7,0,0,"晴時々薄曇","晴時々曇","47936","47936_2022_7"
2022-07-30,996.3,1001.9,5.5,2,2,29.3,33.5,27.1,84,69,3.7,7.1,"東",10.4,"東南東",5.7,0,0,"晴時々曇一時雨","曇時々雨","47936","47936_2022_7"
2022-07-31,996.4,1002.1,37.5,11.5,4.5,27.4,30.3,25.7,93,81,4.8,11.9,"南南西",18.4,"南南西",0.5,0,0,"曇後雨","大雨時々曇","47936","47936_2022_7"
2022-07-01,1007.8,1010.2,19,7,3,26.9,30,24.4,87,74,5.6,9.8,"東",15.6,"東",2,NA,NA,"雨時々曇、雷を伴う","大雨後一時曇","47945","47945_2022_7"
2022-07-02,1004.5,1006.8,44,16.5,10,26.7,28.6,23.4,90,78,8.7,15.1,"南南東",25,"東南東",1.2,NA,NA,"雨時々曇、大風を伴う","曇後時々雨","47945","47945_2022_7"
2022-07-03,1005.8,1008.1,5.5,2.5,1.5,27.6,29.7,26.2,86,77,9.2,12.3,"南南東",17.2,"南",3.1,NA,NA,"曇時々雨","曇時々雨","47945","47945_2022_7"
2022-07-04,1006.6,1008.9,0,0,0,28,30.4,26.4,86,76,7.4,10.6,"南南東",14.9,"南南東",7.4,NA,NA,"曇","晴後曇一時雨","47945","47945_2022_7"
2022-07-05,1008.9,1011.2,0,0,0,28.4,31.1,26.9,85,74,5.3,7.1,"南",9.7,"南",11.4,NA,NA,"晴","晴一時曇","47945","47945_2022_7"
2022-07-06,1010,1012.3,0,0,0,28.3,31.2,25.8,86,75,3.5,5.5,"南",7.6,"南",12.3,NA,NA,"晴","晴後時々曇","47945","47945_2022_7"
2022-07-07,1010,1012.3,0,0,0,28.1,30.7,25.7,85,72,2.2,3.7,"南南西",5.3,"西南西",9,NA,NA,"曇時々晴","曇","47945","47945_2022_7"
2022-07-08,1007.1,1009.4,0,0,0,28.5,31.2,25.6,83,72,2.9,4.6,"西北西",7.4,"西北西",11.4,NA,NA,"曇後晴一時雨","曇","47945","47945_2022_7"
2022-07-09,1004.2,1006.5,0.5,0.5,0.5,28.8,31.2,27.5,86,76,4.5,6.7,"西南西",9.7,"西南西",6.1,NA,NA,"曇時々雨一時晴","曇後一時雨","47945","47945_2022_7"
